,,,,2,3,2,3,,,,,,,,,,,,,
10945,81d2e41e-39c2-41da-bea4-a6b46daa3f6f,heart,7/30/2020 9:35,video,science,positive,60,,,,,,,,,7/30/2020 9:35,July,,,
10946,81d2e41e-39c2-41da-bea4-a6b46daa3f6f,indifferent,5/7/2021 19:02,video,science,neutral,20,,,,,,,,,5/7/2021 19:02,May,,,
10947,81d2e41e-39c2-41da-bea4-a6b46daa3f6f,want,12/11/2020 8:08,video,science,positive,70,,,,,,,,,12/11/2020 8:08,December,,,
10949,197dafda-42bd-4a0c-93b1-2ec8bb0214f6,disgust,11/7/2020 21:41,audio,travel,negative,0,,,,,,,,,11/7/2020 21:41,November,,,
10950,197dafda-42bd-4a0c-93b1-2ec8bb0214f6,disgust,3/27/2021 22:47,audio,travel,negative,0,,,,,,,,,3/27/2021 22:47,March,,,
10951,197dafda-42bd-4a0c-93b1-2ec8bb0214f6,peeking,10/4/2020 23:59,audio,travel,neutral,35,,,,,,,,,10/4/2020 23:59,October,,,
10952,197dafda-42bd-4a0c-93b1-2ec8bb0214f6,intrigued,7/4/2020 6:28,audio,travel,positive,45,,,,,,,,,7/4/2020 6:28,July,,,
10953,197dafda-42bd-4a0c-93b1-2ec8bb0214f6,love,1/3/2021 1:18,audio,travel,positive,65,,,,,,,,,1/3/2021 1:18,January,,,
10954,197dafda-42bd-4a0c-93b1-2ec8bb0214f6,dislike,4/2/2021 7:30,audio,travel,negative,10,,,,,,,,,4/2/2021 7:30,April,,,
10955,197dafda-42bd-4a0c-93b1-2ec8bb0214f6,cherish,8/15/2020 23:46,audio,travel,positive,70,,,,,,,,,8/15/2020 23:46,August,,,
10956,197dafda-42bd-4a0c-93b1-2ec8bb0214f6,like,3/4/2021 2:04,audio,travel,positive,50,,,,,,,,,3/4/2021 2:04,March,,,
10957,197dafda-42bd-4a0c-93b1-2ec8bb0214f6,want,3/27/2021 13:51,audio,travel,positive,70,,,,,,,,,3/27/2021 13:51,March,,,
10958,197dafda-42bd-4a0c-93b1-2ec8bb0214f6,love,5/26/2021 7:07,audio,travel,positive,65,,,,,,,,,5/26/2021 7:07,May,,,
10959,197dafda-42bd-4a0c-93b1-2ec8bb0214f6,want,11/12/2020 0:52,audio,travel,positive,70,,,,,,,,,11/12/2020 0:52,November,,,
10960,197dafda-42bd-4a0c-93b1-2ec8bb0214f6,hate,7/11/2020 10:26,audio,travel,negative,5,,,,,,,,,7/11/2020 10:26,July,,,
10961,197dafda-42bd-4a0c-93b1-2ec8bb0214f6,cherish,4/8/2021 2:21,audio,travel,positive,70,,,,,,,,,4/8/2021 2:21,April,,,
10963,d288a4cb-6361-4d4b-925f-a0bf2e3350ec,want,11/23/2020 13:19,GIF,technology,positive,70,,,,,,,,,11/23/2020 13:19,November,,,
10964,d288a4cb-6361-4d4b-925f-a0bf2e3350ec,super love,11/25/2020 0:39,GIF,technology,positive,75,,,,,,,,,11/25/2020 0:39,November,,,
10965,d288a4cb-6361-4d4b-925f-a0bf2e3350ec,interested,7/8/2020 22:57,GIF,technology,positive,30,,,,,,,,,7/8/2020 22:57,July,,,
10966,d288a4cb-6361-4d4b-925f-a0bf2e3350ec,want,2/27/2021 6:36,GIF,technology,positive,70,,,,,,,,,2/27/2021 6:36,February,,,
10967,d288a4cb-6361-4d4b-925f-a0bf2e3350ec,worried,11/12/2020 8:21,GIF,technology,negative,12,,,,,,,,,11/12/2020 8:21,November,,,
10968,d288a4cb-6361-4d4b-925f-a0bf2e3350ec,scared,7/18/2020 15:52,GIF,technology,negative,15,,,,,,,,,7/18/2020 15:52,July,,,
10969,d288a4cb-6361-4d4b-925f-a0bf2e3350ec,disgust,8/21/2020 6:46,GIF,technology,negative,0,,,,,,,,,8/21/2020 6:46,August,,,
10970,d288a4cb-6361-4d4b-925f-a0bf2e3350ec,indifferent,1/4/2021 6:45,GIF,technology,neutral,20,,,,,,,,,1/4/2021 6:45,January,,,
10971,d288a4cb-6361-4d4b-925f-a0bf2e3350ec,want,10/29/2020 2:26,GIF,technology,positive,70,,,,,,,,,10/29/2020 2:26,October,,,
10972,d288a4cb-6361-4d4b-925f-a0bf2e3350ec,heart,11/17/2020 3:40,GIF,technology,positive,60,,,,,,,,,11/17/2020 3:40,November,,,
10973,d288a4cb-6361-4d4b-925f-a0bf2e3350ec,scared,3/14/2021 17:41,GIF,technology,negative,15,,,,,,,,,3/14/2021 17:41,March,,,
10974,d288a4cb-6361-4d4b-925f-a0bf2e3350ec,indifferent,2/27/2021 12:02,GIF,technology,neutral,20,,,,,,,,,2/27/2021 12:02,February,,,
10975,d288a4cb-6361-4d4b-925f-a0bf2e3350ec,hate,2/8/2021 14:09,GIF,technology,negative,5,,,,,,,,,2/8/2021 14:09,February,,,
10976,d288a4cb-6361-4d4b-925f-a0bf2e3350ec,dislike,10/14/2020 17:52,GIF,technology,negative,10,,,,,,,,,10/14/2020 17:52,October,,,
10977,d288a4cb-6361-4d4b-925f-a0bf2e3350ec,disgust,6/11/2021 18:11,GIF,technology,negative,0,,,,,,,,,6/11/2021 18:11,June,,,
10978,d288a4cb-6361-4d4b-925f-a0bf2e3350ec,super love,8/26/2020 10:39,GIF,technology,positive,75,,,,,,,,,8/26/2020 10:39,August,,,
10979,d288a4cb-6361-4d4b-925f-a0bf2e3350ec,love,6/9/2021 21:09,GIF,technology,positive,65,,,,,,,,,6/9/2021 21:09,June,,,
10980,d288a4cb-6361-4d4b-925f-a0bf2e3350ec,love,9/15/2020 8:40,GIF,technology,positive,65,,,,,,,,,9/15/2020 8:40,September,,,
10981,d288a4cb-6361-4d4b-925f-a0bf2e3350ec,intrigued,6/19/2020 18:56,GIF,technology,positive,45,,,,,,,,,6/19/2020 18:56,June,,,
10982,d288a4cb-6361-4d4b-925f-a0bf2e3350ec,indifferent,4/25/2021 15:31,GIF,technology,neutral,20,,,,,,,,,4/25/2021 15:31,April,,,
10983,d288a4cb-6361-4d4b-925f-a0bf2e3350ec,dislike,6/20/2020 11:57,GIF,technology,negative,10,,,,,,,,,6/20/2020 11:57,June,,,
10984,d288a4cb-6361-4d4b-925f-a0bf2e3350ec,adore,3/5/2021 0:18,GIF,technology,positive,72,,,,,,,,,3/5/2021 0:18,March,,,
10985,d288a4cb-6361-4d4b-925f-a0bf2e3350ec,peeking,9/10/2020 17:44,GIF,technology,neutral,35,,,,,,,,,9/10/2020 17:44,September,,,
10987,ac63258d-9d7d-4167-934e-48b3f3c43fa9,disgust,3/29/2021 10:33,audio,tennis,negative,0,,,,,,,,,3/29/2021 10:33,March,,,
10988,ac63258d-9d7d-4167-934e-48b3f3c43fa9,super love,6/25/2020 3:01,audio,tennis,positive,75,,,,,,,,,6/25/2020 3:01,June,,,
10989,ac63258d-9d7d-4167-934e-48b3f3c43fa9,heart,9/14/2020 10:27,audio,tennis,positive,60,,,,,,,,,9/14/2020 10:27,September,,,
10990,ac63258d-9d7d-4167-934e-48b3f3c43fa9,indifferent,8/14/2020 6:42,audio,tennis,neutral,20,,,,,,,,,8/14/2020 6:42,August,,,
10991,ac63258d-9d7d-4167-934e-48b3f3c43fa9,intrigued,11/23/2020 1:05,audio,tennis,positive,45,,,,,,,,,11/23/2020 1:05,November,,,
10992,ac63258d-9d7d-4167-934e-48b3f3c43fa9,worried,5/4/2021 8:46,audio,tennis,negative,12,,,,,,,,,5/4/2021 8:46,May,,,
10993,ac63258d-9d7d-4167-934e-48b3f3c43fa9,intrigued,3/17/2021 16:52,audio,tennis,positive,45,,,,,,,,,3/17/2021 16:52,March,,,
10994,ac63258d-9d7d-4167-934e-48b3f3c43fa9,hate,8/23/2020 13:20,audio,tennis,negative,5,,,,,,,,,8/23/2020 13:20,August,,,
10995,ac63258d-9d7d-4167-934e-48b3f3c43fa9,disgust,2/26/2021 8:17,audio,tennis,negative,0,,,,,,,,,2/26/2021 8:17,February,,,
10996,ac63258d-9d7d-4167-934e-48b3f3c43fa9,interested,5/22/2021 9:18,audio,tennis,positive,30,,,,,,,,,5/22/2021 9:18,May,,,
10997,ac63258d-9d7d-4167-934e-48b3f3c43fa9,heart,3/31/2021 18:54,audio,tennis,positive,60,,,,,,,,,3/31/2021 18:54,March,,,
10998,ac63258d-9d7d-4167-934e-48b3f3c43fa9,want,9/9/2020 8:31,audio,tennis,positive,70,,,,,,,,,9/9/2020 8:31,September,,,
10999,ac63258d-9d7d-4167-934e-48b3f3c43fa9,worried,1/12/2021 12:48,audio,tennis,negative,12,,,,,,,,,1/12/2021 12:48,January,,,
11000,ac63258d-9d7d-4167-934e-48b3f3c43fa9,like,7/31/2020 3:12,audio,tennis,positive,50,,,,,,,,,7/31/2020 3:12,July,,,
11001,ac63258d-9d7d-4167-934e-48b3f3c43fa9,peeking,10/29/2020 22:31,audio,tennis,neutral,35,,,,,,,,,10/29/2020 22:31,October,,,
11002,ac63258d-9d7d-4167-934e-48b3f3c43fa9,dislike,8/28/2020 1:27,audio,tennis,negative,10,,,,,,,,,8/28/2020 1:27,August,,,
11003,ac63258d-9d7d-4167-934e-48b3f3c43fa9,adore,2/28/2021 19:45,audio,tennis,positive,72,,,,,,,,,2/28/2021 19:45,February,,,
11004,ac63258d-9d7d-4167-934e-48b3f3c43fa9,peeking,12/5/2020 22:54,audio,tennis,neutral,35,,,,,,,,,12/5/2020 22:54,December,,,
11005,ac63258d-9d7d-4167-934e-48b3f3c43fa9,super love,5/3/2021 23:00,audio,tennis,positive,75,,,,,,,,,5/3/2021 23:00,May,,,
11006,ac63258d-9d7d-4167-934e-48b3f3c43fa9,want,5/7/2021 11:45,audio,tennis,positive,70,,,,,,,,,5/7/2021 11:45,May,,,
11007,ac63258d-9d7d-4167-934e-48b3f3c43fa9,interested,2/22/2021 16:15,audio,tennis,positive,30,,,,,,,,,2/22/2021 16:15,February,,,
11008,ac63258d-9d7d-4167-934e-48b3f3c43fa9,super love,10/17/2020 5:11,audio,tennis,positive,75,,,,,,,,,10/17/2020 5:11,October,,,
11009,ac63258d-9d7d-4167-934e-48b3f3c43fa9,disgust,10/28/2020 1:01,audio,tennis,negative,0,,,,,,,,,10/28/2020 1:01,October,,,
11010,ac63258d-9d7d-4167-934e-48b3f3c43fa9,hate,11/29/2020 7:47,audio,tennis,negative,5,,,,,,,,,11/29/2020 7:47,November,,,
11011,ac63258d-9d7d-4167-934e-48b3f3c43fa9,heart,3/28/2021 1:59,audio,tennis,positive,60,,,,,,,,,3/28/2021 1:59,March,,,
11012,ac63258d-9d7d-4167-934e-48b3f3c43fa9,indifferent,5/18/2021 9:49,audio,tennis,neutral,20,,,,,,,,,5/18/2021 9:49,May,,,
11013,ac63258d-9d7d-4167-934e-48b3f3c43fa9,heart,3/6/2021 15:32,audio,tennis,positive,60,,,,,,,,,3/6/2021 15:32,March,,,
11014,ac63258d-9d7d-4167-934e-48b3f3c43fa9,disgust,5/24/2021 12:17,audio,tennis,negative,0,,,,,,,,,5/24/2021 12:17,May,,,
11015,ac63258d-9d7d-4167-934e-48b3f3c43fa9,intrigued,6/24/2020 2:44,audio,tennis,positive,45,,,,,,,,,6/24/2020 2:44,June,,,
11016,ac63258d-9d7d-4167-934e-48b3f3c43fa9,adore,1/10/2021 14:52,audio,tennis,positive,72,,,,,,,,,1/10/2021 14:52,January,,,
11017,ac63258d-9d7d-4167-934e-48b3f3c43fa9,interested,9/24/2020 3:32,audio,tennis,positive,30,,,,,,,,,9/24/2020 3:32,September,,,
11018,ac63258d-9d7d-4167-934e-48b3f3c43fa9,hate,9/13/2020 22:42,audio,tennis,negative,5,,,,,,,,,9/13/2020 22:42,September,,,
11019,ac63258d-9d7d-4167-934e-48b3f3c43fa9,worried,11/21/2020 16:27,audio,tennis,negative,12,,,,,,,,,11/21/2020 16:27,November,,,
11020,ac63258d-9d7d-4167-934e-48b3f3c43fa9,interested,11/19/2020 3:21,audio,tennis,positive,30,,,,,,,,,11/19/2020 3:21,November,,,
11021,ac63258d-9d7d-4167-934e-48b3f3c43fa9,dislike,3/23/2021 9:29,audio,tennis,negative,10,,,,,,,,,3/23/2021 9:29,March,,,
11022,ac63258d-9d7d-4167-934e-48b3f3c43fa9,peeking,8/22/2020 13:15,audio,tennis,neutral,35,,,,,,,,,8/22/2020 13:15,August,,,
11024,96d90aa6-a75b-4a75-9565-45f6cc8c9e98,want,3/12/2021 6:56,video,public speaking,positive,70,,,,,,,,,3/12/2021 6:56,March,,,
11025,96d90aa6-a75b-4a75-9565-45f6cc8c9e98,like,10/8/2020 21:18,video,public speaking,positive,50,,,,,,,,,10/8/2020 21:18,October,,,
11026,96d90aa6-a75b-4a75-9565-45f6cc8c9e98,intrigued,4/26/2021 23:42,video,public speaking,positive,45,,,,,,,,,4/26/2021 23:42,April,,,
11027,96d90aa6-a75b-4a75-9565-45f6cc8c9e98,interested,9/24/2020 16:56,video,public speaking,positive,30,,,,,,,,,9/24/2020 16:56,September,,,
11028,96d90aa6-a75b-4a75-9565-45f6cc8c9e98,intrigued,2/7/2021 16:17,video,public speaking,positive,45,,,,,,,,,2/7/2021 16:17,February,,,
11029,96d90aa6-a75b-4a75-9565-45f6cc8c9e98,cherish,7/25/2020 9:11,video,public speaking,positive,70,,,,,,,,,7/25/2020 9:11,July,,,
11030,96d90aa6-a75b-4a75-9565-45f6cc8c9e98,love,11/10/2020 21:56,video,public speaking,positive,65,,,,,,,,,11/10/2020 21:56,November,,,
11031,96d90aa6-a75b-4a75-9565-45f6cc8c9e98,indifferent,7/1/2020 10:45,video,public speaking,neutral,20,,,,,,,,,7/1/2020 10:45,July,,,
11032,96d90aa6-a75b-4a75-9565-45f6cc8c9e98,like,12/14/2020 23:43,video,public speaking,positive,50,,,,,,,,,12/14/2020 23:43,December,,,
11033,96d90aa6-a75b-4a75-9565-45f6cc8c9e98,love,8/15/2020 17:15,video,public speaking,positive,65,,,,,,,,,8/15/2020 17:15,August,,,
11034,96d90aa6-a75b-4a75-9565-45f6cc8c9e98,adore,11/26/2020 4:56,video,public speaking,positive,72,,,,,,,,,11/26/2020 4:56,November,,,
11035,96d90aa6-a75b-4a75-9565-45f6cc8c9e98,dislike,7/2/2020 22:11,video,public speaking,negative,10,,,,,,,,,7/2/2020 22:11,July,,,
11036,96d90aa6-a75b-4a75-9565-45f6cc8c9e98,peeking,9/8/2020 2:27,video,public speaking,neutral,35,,,,,,,,,9/8/2020 2:27,September,,,
11037,96d90aa6-a75b-4a75-9565-45f6cc8c9e98,super love,12/31/2020 4:07,video,public speaking,positive,75,,,,,,,,,12/31/2020 4:07,December,,,
11038,96d90aa6-a75b-4a75-9565-45f6cc8c9e98,like,11/7/2020 0:21,video,public speaking,positive,50,,,,,,,,,11/7/2020 0:21,November,,,
11039,96d90aa6-a75b-4a75-9565-45f6cc8c9e98,adore,10/28/2020 18:06,video,public speaking,positive,72,,,,,,,,,10/28/2020 18:06,October,,,
11040,96d90aa6-a75b-4a75-9565-45f6cc8c9e98,cherish,3/30/2021 13:10,video,public speaking,positive,70,,,,,,,,,3/30/2021 13:10,March,,,
11041,96d90aa6-a75b-4a75-9565-45f6cc8c9e98,disgust,12/25/2020 21:31,video,public speaking,negative,0,,,,,,,,,12/25/2020 21:31,December,,,
11042,96d90aa6-a75b-4a75-9565-45f6cc8c9e98,scared,4/13/2021 5:33,video,public speaking,negative,15,,,,,,,,,4/13/2021 5:33,April,,,
11043,96d90aa6-a75b-4a75-9565-45f6cc8c9e98,indifferent,8/2/2020 13:51,video,public speaking,neutral,20,,,,,,,,,8/2/2020 13:51,August,,,
11044,96d90aa6-a75b-4a75-9565-45f6cc8c9e98,heart,11/11/2020 15:36,video,public speaking,positive,60,,,,,,,,,11/11/2020 15:36,November,,,
11045,96d90aa6-a75b-4a75-9565-45f6cc8c9e98,super love,12/20/2020 5:48,video,public speaking,positive,75,,,,,,,,,12/20/2020 5:48,December,,,
11046,96d90aa6-a75b-4a75-9565-45f6cc8c9e98,like,2/4/2021 18:29,video,public speaking,positive,50,,,,,,,,,2/4/2021 18:29,February,,,
11047,96d90aa6-a75b-4a75-9565-45f6cc8c9e98,super love,10/31/2020 5:44,video,public speaking,positive,75,,,,,,,,,10/31/2020 5:44,October,,,
11048,96d90aa6-a75b-4a75-9565-45f6cc8c9e98,hate,2/7/2021 0:31,video,public speaking,negative,5,,,,,,,,,2/7/2021 0:31,February,,,
11049,96d90aa6-a75b-4a75-9565-45f6cc8c9e98,intrigued,9/15/2020 22:22,video,public speaking,positive,45,,,,,,,,,9/15/2020 22:22,September,,,
11050,96d90aa6-a75b-4a75-9565-45f6cc8c9e98,cherish,12/15/2020 7:43,video,public speaking,positive,70,,,,,,,,,12/15/2020 7:43,December,,,
11051,96d90aa6-a75b-4a75-9565-45f6cc8c9e98,hate,4/8/2021 18:30,video,public speaking,negative,5,,,,,,,,,4/8/2021 18:30,April,,,
11053,d200b97e-f661-4502-80d1-1e458816d558,scared,6/3/2021 13:39,audio,science,negative,15,,,,,,,,,6/3/2021 13:39,June,,,
11054,d200b97e-f661-4502-80d1-1e458816d558,worried,10/6/2020 9:50,audio,science,negative,12,,,,,,,,,10/6/2020 9:50,October,,,
11055,d200b97e-f661-4502-80d1-1e458816d558,indifferent,2/25/2021 5:18,audio,science,neutral,20,,,,,,,,,2/25/2021 5:18,February,,,
11056,d200b97e-f661-4502-80d1-1e458816d558,scared,5/12/2021 6:32,audio,science,negative,15,,,,,,,,,5/12/2021 6:32,May,,,
11057,d200b97e-f661-4502-80d1-1e458816d558,worried,5/1/2021 5:44,audio,science,negative,12,,,,,,,,,5/1/2021 5:44,May,,,
11058,d200b97e-f661-4502-80d1-1e458816d558,interested,8/3/2020 17:46,audio,science,positive,30,,,,,,,,,8/3/2020 17:46,August,,,
11059,d200b97e-f661-4502-80d1-1e458816d558,peeking,11/1/2020 23:32,audio,science,neutral,35,,,,,,,,,11/1/2020 23:32,November,,,
11060,d200b97e-f661-4502-80d1-1e458816d558,adore,10/25/2020 21:40,audio,science,positive,72,,,,,,,,,10/25/2020 21:40,October,,,
11061,d200b97e-f661-4502-80d1-1e458816d558,dislike,9/17/2020 12:17,audio,science,negative,10,,,,,,,,,9/17/2020 12:17,September,,,
11062,d200b97e-f661-4502-80d1-1e458816d558,heart,10/1/2020 0:53,audio,science,positive,60,,,,,,,,,10/1/2020 0:53,October,,,
11063,d200b97e-f661-4502-80d1-1e458816d558,dislike,10/16/2020 0:18,audio,science,negative,10,,,,,,,,,10/16/2020 0:18,October,,,
11064,d200b97e-f661-4502-80d1-1e458816d558,cherish,8/1/2020 10:15,audio,science,positive,70,,,,,,,,,8/1/2020 10:15,August,,,
11065,d200b97e-f661-4502-80d1-1e458816d558,dislike,4/24/2021 2:54,audio,science,negative,10,,,,,,,,,4/24/2021 2:54,April,,,
11066,d200b97e-f661-4502-80d1-1e458816d558,cherish,12/18/2020 21:07,audio,science,positive,70,,,,,,,,,12/18/2020 21:07,December,,,
11067,d200b97e-f661-4502-80d1-1e458816d558,love,4/14/2021 5:20,audio,science,positive,65,,,,,,,,,4/14/2021 5:20,April,,,
11068,d200b97e-f661-4502-80d1-1e458816d558,hate,2/4/2021 9:49,audio,science,negative,5,,,,,,,,,2/4/2021 9:49,February,,,
11069,d200b97e-f661-4502-80d1-1e458816d558,adore,6/28/2020 21:08,audio,science,positive,72,,,,,,,,,6/28/2020 21:08,June,,,
11070,d200b97e-f661-4502-80d1-1e458816d558,want,10/22/2020 12:28,audio,science,positive,70,,,,,,,,,10/22/2020 12:28,October,,,
11071,d200b97e-f661-4502-80d1-1e458816d558,want,12/7/2020 20:08,audio,science,positive,70,,,,,,,,,12/7/2020 20:08,December,,,
11072,d200b97e-f661-4502-80d1-1e458816d558,peeking,1/3/2021 8:48,audio,science,neutral,35,,,,,,,,,1/3/2021 8:48,January,,,
11073,d200b97e-f661-4502-80d1-1e458816d558,intrigued,8/18/2020 20:30,audio,science,positive,45,,,,,,,,,8/18/2020 20:30,August,,,
11074,d200b97e-f661-4502-80d1-1e458816d558,scared,10/27/2020 15:13,audio,science,negative,15,,,,,,,,,10/27/2020 15:13,October,,,
11075,d200b97e-f661-4502-80d1-1e458816d558,interested,4/4/2021 20:00,audio,science,positive,30,,,,,,,,,4/4/2021 20:00,April,,,
11076,d200b97e-f661-4502-80d1-1e458816d558,indifferent,9/9/2020 11:54,audio,science,neutral,20,,,,,,,,,9/9/2020 11:54,September,,,
11077,d200b97e-f661-4502-80d1-1e458816d558,want,3/28/2021 4:02,audio,science,positive,70,,,,,,,,,3/28/2021 4:02,March,,,
11078,d200b97e-f661-4502-80d1-1e458816d558,love,4/21/2021 1:24,audio,science,positive,65,,,,,,,,,4/21/2021 1:24,April,,,
11079,d200b97e-f661-4502-80d1-1e458816d558,adore,8/9/2020 9:10,audio,science,positive,72,,,,,,,,,8/9/2020 9:10,August,,,
11080,d200b97e-f661-4502-80d1-1e458816d558,dislike,2/23/2021 6:24,audio,science,negative,10,,,,,,,,,2/23/2021 6:24,February,,,
11081,d200b97e-f661-4502-80d1-1e458816d558,worried,4/19/2021 10:35,audio,science,negative,12,,,,,,,,,4/19/2021 10:35,April,,,
11082,d200b97e-f661-4502-80d1-1e458816d558,indifferent,3/21/2021 17:33,audio,science,neutral,20,,,,,,,,,3/21/2021 17:33,March,,,
11084,7f9423ac-89b4-4a9a-9747-76e8dd533e81,peeking,11/15/2020 17:15,video,education,neutral,35,,,,,,,,,11/15/2020 17:15,November,,,
11085,7f9423ac-89b4-4a9a-9747-76e8dd533e81,worried,1/11/2021 17:06,video,education,negative,12,,,,,,,,,1/11/2021 17:06,January,,,
11086,7f9423ac-89b4-4a9a-9747-76e8dd533e81,dislike,4/27/2021 23:05,video,education,negative,10,,,,,,,,,4/27/2021 23:05,April,,,
11087,7f9423ac-89b4-4a9a-9747-76e8dd533e81,heart,6/9/2021 21:54,video,education,positive,60,,,,,,,,,6/9/2021 21:54,June,,,
11088,7f9423ac-89b4-4a9a-9747-76e8dd533e81,intrigued,9/28/2020 21:59,video,education,positive,45,,,,,,,,,9/28/2020 21:59,September,,,
11089,7f9423ac-89b4-4a9a-9747-76e8dd533e81,peeking,7/29/2020 3:01,video,education,neutral,35,,,,,,,,,7/29/2020 3:01,July,,,
11090,7f9423ac-89b4-4a9a-9747-76e8dd533e81,intrigued,12/13/2020 13:33,video,education,positive,45,,,,,,,,,12/13/2020 13:33,December,,,
11092,6b09861c-712e-46e6-a2a5-72e4b3878767,worried,4/5/2021 8:46,photo,studying,negative,12,,,,,,,,,4/5/2021 8:46,April,,,
11093,6b09861c-712e-46e6-a2a5-72e4b3878767,like,11/12/2020 18:42,photo,studying,positive,50,,,,,,,,,11/12/2020 18:42,November,,,
11094,6b09861c-712e-46e6-a2a5-72e4b3878767,cherish,11/12/2020 6:05,photo,studying,positive,70,,,,,,,,,11/12/2020 6:05,November,,,
11095,6b09861c-712e-46e6-a2a5-72e4b3878767,dislike,6/25/2020 21:44,photo,studying,negative,10,,,,,,,,,6/25/2020 21:44,June,,,
11096,6b09861c-712e-46e6-a2a5-72e4b3878767,love,11/5/2020 0:59,photo,studying,positive,65,,,,,,,,,11/5/2020 0:59,November,,,
11097,6b09861c-712e-46e6-a2a5-72e4b3878767,peeking,3/3/2021 12:43,photo,studying,neutral,35,,,,,,,,,3/3/2021 12:43,March,,,
11098,6b09861c-712e-46e6-a2a5-72e4b3878767,super love,1/19/2021 19:57,photo,studying,positive,75,,,,,,,,,1/19/2021 19:57,January,,,
11099,6b09861c-712e-46e6-a2a5-72e4b3878767,dislike,4/3/2021 13:26,photo,studying,negative,10,,,,,,,,,4/3/2021 13:26,April,,,
11100,6b09861c-712e-46e6-a2a5-72e4b3878767,super love,2/1/2021 16:56,photo,studying,positive,75,,,,,,,,,2/1/2021 16:56,February,,,
11101,6b09861c-712e-46e6-a2a5-72e4b3878767,scared,4/17/2021 1:00,photo,studying,negative,15,,,,,,,,,4/17/2021 1:00,April,,,
11102,6b09861c-712e-46e6-a2a5-72e4b3878767,want,10/26/2020 18:31,photo,studying,positive,70,,,,,,,,,10/26/2020 18:31,October,,,
11103,6b09861c-712e-46e6-a2a5-72e4b3878767,worried,12/9/2020 5:03,photo,studying,negative,12,,,,,,,,,12/9/2020 5:03,December,,,
11104,6b09861c-712e-46e6-a2a5-72e4b3878767,want,5/19/2021 9:10,photo,studying,positive,70,,,,,,,,,5/19/2021 9:10,May,,,
11105,6b09861c-712e-46e6-a2a5-72e4b3878767,intrigued,3/21/2021 6:59,photo,studying,positive,45,,,,,,,,,3/21/2021 6:59,March,,,
11106,6b09861c-712e-46e6-a2a5-72e4b3878767,adore,8/9/2020 1:50,photo,studying,positive,72,,,,,,,,,8/9/2020 1:50,August,,,
11107,6b09861c-712e-46e6-a2a5-72e4b3878767,intrigued,8/20/2020 4:49,photo,studying,positive,45,,,,,,,,,8/20/2020 4:49,August,,,
11108,6b09861c-712e-46e6-a2a5-72e4b3878767,adore,10/20/2020 10:54,photo,studying,positive,72,,,,,,,,,10/20/2020 10:54,October,,,
11109,6b09861c-712e-46e6-a2a5-72e4b3878767,peeking,12/25/2020 9:00,photo,studying,neutral,35,,,,,,,,,12/25/2020 9:00,December,,,
11110,6b09861c-712e-46e6-a2a5-72e4b3878767,indifferent,10/6/2020 5:16,photo,studying,neutral,20,,,,,,,,,10/6/2020 5:16,October,,,
11111,6b09861c-712e-46e6-a2a5-72e4b3878767,love,12/29/2020 6:44,photo,studying,positive,65,,,,,,,,,12/29/2020 6:44,December,,,
11112,6b09861c-712e-46e6-a2a5-72e4b3878767,cherish,7/31/2020 22:10,photo,studying,positive,70,,,,,,,,,7/31/2020 22:10,July,,,
11113,6b09861c-712e-46e6-a2a5-72e4b3878767,disgust,3/16/2021 0:27,photo,studying,negative,0,,,,,,,,,3/16/2021 0:27,March,,,
11114,6b09861c-712e-46e6-a2a5-72e4b3878767,hate,5/25/2021 14:41,photo,studying,negative,5,,,,,,,,,5/25/2021 14:41,May,,,
11115,6b09861c-712e-46e6-a2a5-72e4b3878767,love,3/11/2021 7:32,photo,studying,positive,65,,,,,,,,,3/11/2021 7:32,March,,,
11117,4c009116-c94a-4633-83fb-956565358565,worried,8/22/2020 20:28,photo,soccer,negative,12,,,,,,,,,8/22/2020 20:28,August,,,
11118,4c009116-c94a-4633-83fb-956565358565,want,4/27/2021 7:18,photo,soccer,positive,70,,,,,,,,,4/27/2021 7:18,April,,,
11119,4c009116-c94a-4633-83fb-956565358565,disgust,2/4/2021 12:51,photo,soccer,negative,0,,,,,,,,,2/4/2021 12:51,February,,,
11120,4c009116-c94a-4633-83fb-956565358565,love,12/6/2020 8:18,photo,soccer,positive,65,,,,,,,,,12/6/2020 8:18,December,,,
11121,4c009116-c94a-4633-83fb-956565358565,intrigued,5/15/2021 3:07,photo,soccer,positive,45,,,,,,,,,5/15/2021 3:07,May,,,
11122,4c009116-c94a-4633-83fb-956565358565,scared,2/11/2021 23:02,photo,soccer,negative,15,,,,,,,,,2/11/2021 23:02,February,,,
11123,4c009116-c94a-4633-83fb-956565358565,adore,4/10/2021 16:39,photo,soccer,positive,72,,,,,,,,,4/10/2021 16:39,April,,,
11124,4c009116-c94a-4633-83fb-956565358565,intrigued,6/25/2020 14:47,photo,soccer,positive,45,,,,,,,,,6/25/2020 14:47,June,,,
11125,4c009116-c94a-4633-83fb-956565358565,dislike,1/15/2021 17:50,photo,soccer,negative,10,,,,,,,,,1/15/2021 17:50,January,,,
11126,4c009116-c94a-4633-83fb-956565358565,love,7/25/2020 16:56,photo,soccer,positive,65,,,,,,,,,7/25/2020 16:56,July,,,
11127,4c009116-c94a-4633-83fb-956565358565,indifferent,12/12/2020 9:55,photo,soccer,neutral,20,,,,,,,,,12/12/2020 9:55,December,,,
